timestamp,l1013aspv,l1013asop,l1013assp,f1023aspv,f1023asop,f1023assp,t1057aspv,t1057asop,t1057assp,f1024aspv,f1024asop,f1024assp,l1014aspv,l1014asop,l1014assp,f1025aspv,f1025asop,f1025assp,l1015aspv,l1015asop,l1015assp,p1049aspv,p1049asop,p1049assp,p1042aspv,p1042asop,p1042assp,p1054aspv,p1054asop,p1054assp,pd1056aspv,pd1056asop,pd1056assp,l1017aspv,l1017asop,l1017assp,f1030aspv,f1030asop,f1030assp,f1031aspv,f1031asop,f1031assp,t1065aspv,t1065asop,t1065assp,f1029aspv,f1029asop,f1029assp,t1067pv,f1026pv,f2021aspv,f2021asop,f2021assp,f1021aspv,f1021asop,f1021assp,f1048aspv,f1048asop,f1048assp,f60
2010-02-26 00:10:00,0.39550561797752809,0.40026132404181186,0,0.39931271477663233,0.39776839565741867,0.40390544707091464,0.45936254980079694,0,0.45682451253481893,0.5122718864746969,0.53961456102783723,0.51406525983080786,0.39073514602215498,0.37030303030303025,0,0.38066723695466209,0.34820867379006915,0.38409475465313025,0.40169731258840163,0.38581372224063637,0,0.83884896621280858,0.13563636363636364,0,0.8859698525757832,0.18309090909090911,0,0.64227480612447763,0.1650717703349282,0,0.5391459074733097,0.99627272727272731,0,0.82964669738863284,0.25338894681960378,0,0.087349397590361449,0.26134846461949263,0.18187311178247731,0.53488372093023118,0.27510917030567711,0,0.30163043478260859,0.34021091242549295,nan,0.32853850741633467,0.38622291021671834,0.34483972500621229,0.6567656765676595,0.0,0.53478625314333617,0.5094727435210008,0.52378947368421047,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:11:00,0.40064205457463875,0.40752032520325204,0,0.39690721649484534,0.40379975874547652,0.40698869475847893,0.46494023904382487,0,0.46239554317548748,0.51086386350459678,0.5460385438972164,0.51806265687459341,0.39023162134944611,0.36818181818181817,0,0.38579982891360137,0.34506599622878714,0.38832487309644675,0.40523338048090551,0.38912827311899228,0,0.84480584972264183,0.15481818181818183,0,0.88749378830544956,0.18745454545454543,0,0.55199840922648657,0.14035087719298245,0,0.48617574596222285,0.8455454545454546,0,0.8379416282642087,0.29179701077511294,0,0.088353413654618462,0.27069425901201599,0.21329305135951659,0.58914728682170425,0.25545851528384306,0,0.3052536231884056,0.33363900351520714,nan,0.33473907841940137,0.37925696594427255,0.38645807449128922,0.62046204620462342,0.0,0.52849958088851645,0.52591599642537978,0.53642105263157891,0.00095785440613026913,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:12:00,0.40096308186195834,0.40708478513356566,0,0.40309278350515465,0.41013268998793734,0.40390544707091464,0.46932270916334679,0,0.47274174293672921,0.51606342545300588,0.53319057815845827,0.5160174769917264,0.38519637462235645,0.36363636363636365,0,0.39349871685201027,0.35260842237586426,0.39424703891708973,0.4115983026874116,0.39509446470003318,0,0.84852496217851769,0.17372727272727273,0,0.89007785323836397,0.19599999999999998,0,0.51998409226486142,0.12759170653907495,0,0.55584451136052571,1.0,0,0.83456221198156666,0.26903023983315955,0,0.10542168674698793,0.27453271028037379,0.21148036253776434,0.33333333333333331,0.32860262008733587,0,0.31340579710144939,0.30567018187375816,nan,0.31821951503559059,0.33668730650154799,0.35627709213396286,0.6501650165016496,0.0,0.53897736797988272,0.53092046470062548,0.52378947368421047,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:13:00,0.39133226324237552,0.39721254355400698,0,0.40309278350515465,0.41284680337756341,0.40356286399451863,0.47609561752988072,0,0.47632311977715852,0.52090407958550733,0.5224839400428265,0.51704936320535466,0.39073514602215498,0.36787878787878781,0,0.40205303678357568,0.35512256442488999,0.40101522842639586,0.41937765205091931,0.40271793172025183,0,0.85066817952597051,0.19127272727272726,0,0.89110485340400891,0.20136363636363636,0,0.59196659375621408,0.14486975013290798,0,0.57213249384067888,1.0,0,0.827342549923195,0.24313521028849497,0,0.1004016064257028,0.26401869158878505,0.17583081570996978,0.5426356589147312,0.38318777292576384,0,0.30615942028985471,0.33272199296958582,nan,0.33901277875219243,0.410216718266254,0.33087260829951132,0.6567656765676595,0.0,0.52724224643755235,0.51045576407506699,0.50736842105263158,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:14:00,0.39165329052969511,0.40084204413472707,0,0.40274914089347075,0.39987937273823893,0.39773895169578621,0.48047808764940259,0,0.47910863509749307,0.5132197712192742,0.52034261241970015,0.5126708190015804,0.38771399798590112,0.36424242424242426,0,0.4029084687767322,0.367693274670019,0.41116751269035534,0.42998585572843034,0.41465031488233345,0,0.8522125567322244,0.20845454545454545,0,0.89060791783998683,0.20363636363636362,0,0.6048916285543865,0.14885699096225413,0,0.55858198740761011,0.99809090909090914,0,0.8287250384024577,0.25686478971150506,0,0.094377510040160623,0.25884512683578104,0.17341389728096676,0.72093023255813982,0.29694323144104778,0,0.29710144927536247,0.33959957206174535,nan,0.36428089962980081,0.37151702786377722,0.38529155967862183,0.62046204620462342,0.0,0.51508801341156751,0.50491510277033058,0.5178947368421053,0.0014367816091954036,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:15:00,0.39357945425361152,0.4025842044134727,0,0.40240549828178696,0.39987937273823893,0.39945186707776636,0.48047808764940259,0,0.48109828889773176,0.50656617247821234,0.50749464668094235,0.50583805893836575,0.3917421953675731,0.36818181818181817,0,0.41317365269461082,0.38214959145191701,0.42216582064297792,0.43917963224893924,0.42293669207822332,0,0.8522125567322244,0.22390909090909089,0,0.89163491800563177,0.20909090909090908,0,0.46609663949095392,0.10632642211589576,0,0.53517656720503692,0.99536363636363634,0,0.83471582181259596,0.27146332985749044,0,0.093373493975903624,0.2713618157543391,0.21510574018126888,0.65891472868217205,0.19323144104803519,0,0.30615942028985471,0.35748127770136018,nan,0.3472284471045769,0.4148606811145511,0.30071923576023635,0.633663366336634,0.0,0.5318524727577536,0.52511170688114384,0.53263157894736846,0.00095785440613026913,0.0,0.0,1.0,nan,1.0,nan
2010-02-26 00:16:00,0.38555377207062597,0.39358304297328689,0,0.40137457044673536,0.40168878166465627,0.40116478245974652,0.48605577689243051,0,0.48627138877835235,0.49828368441879928,0.51605995717344755,0.50212884633262067,0.39476334340382663,0.36818181818181817,0,0.42429426860564579,0.39157762413576358,0.4297800338409476,0.44695898161244696,0.43155452436194902,0,0.8522125567322244,0.2390909090909091,0,0.89272817624648038,0.21454545454545457,0,0.57108769138993931,0.12865497076023388,0,0.61059403230221743,1.0,0,0.82457757296466971,0.23236009732360097,0,0.093373493975903624,0.25717623497997327,0.16555891238670695,0.44186046511627958,0.26965065502183383,0,0.29981884057970976,0.35014519333639005,nan,0.32874672237887353,0.40170278637770901,0.3345067506005136,0.64686468646864925,0.0,0.53855825649622802,0.5315460232350312,0.53094736842105261,0.00095785440613026913,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:17:00,0.37688603531300169,0.38951800232288036,0,0.39862542955326463,0.38480096501809419,0.38985954093867764,0.48764940239043814,0,0.48666931953840031,0.49452895649853212,0.50963597430406871,0.49709956307520686,0.39929506545820748,0.37333333333333335,0,0.4345594525235244,0.40037712130735381,0.43654822335025389,0.45261669024045248,0.4385150812064964,0,0.8509833585476545,0.25309090909090909,0,0.89007785323836397,0.21363636363636362,0,0.63292901173195371,0.14832535885167467,0,0.59745414727621127,1.0,0,0.82319508448540701,0.2346193952033368,0,0.080321285140562221,0.24649532710280372,0.14984894259818729,0.55038759689922578,0.27947598253275124,0,0.29981884057970976,0.32920678587803753,nan,0.36111532638577648,0.44736842105263158,0.34280004969767264,0.64356435643564425,0.0,0.53772003352891873,0.51742627345844505,0.52210526315789474,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,1.0,nan
2010-02-26 00:18:00,0.39069020866773685,0.40040650406504064,0,0.39243986254295538,0.38872135102533178,0.40322028091812262,0.48804780876494036,0,0.49224035017906881,0.50150465199745997,0.50107066381156318,0.4990238914195409,0.41037260825780458,0.38727272727272721,0,0.44568006843455937,0.39786297925832809,0.44077834179357023,0.45544554455445579,0.4424925422605237,0,0.8509833585476545,0.26836363636363636,0,0.89216498260725541,0.22054545454545457,0,0.48299860807317518,0.10287081339712917,0,0.5362715576238708,0.99409090909090903,0,0.83348694316436245,0.27007299270072993,0,0.079317269076305222,0.25751001335113483,0.19818731117824773,0.67441860465116121,0.19541484716157187,0,0.30615942028985471,0.33486168424270213,nan,0.33514492114299427,0.40325077399380804,0.36216833706065887,0.633663366336634,0.0,0.53059513830678962,0.52153708668453969,0.52421052631578946,0.0019157088122605383,0.0,0.0,1.0,nan,0.98076923076923073,nan
2010-02-26 00:19:00,0.39518459069020878,0.40185830429732872,0,0.39347079037800681,0.39867310012062729,0.40253511476533055,0.49282868525896445,0,0.4914444886589735,0.4943080901502811,0.5139186295503213,0.49564934461281029,0.42547834843907334,0.40363636363636363,0,0.4422583404619333,0.40289126335637948,0.4441624365482234,0.45685997171145692,0.44514418296320846,0,0.8509833585476545,0.28345454545454546,0,0.89402020871293686,0.22754545454545455,0,0.56611652415987368,0.12121212121212123,0,0.62250205310703521,1.0,0,0.82534562211981566,0.23357664233576642,0,0.078313253012048167,0.25016688918558078,0.16616314199395771,0.44186046511627958,0.20087336244541515,0,0.3170289855072464,0.33470884915176519,nan,0.31373759974026066,0.35526315789473689,0.36566788149866097,0.61716171617161841,0.0,0.53101424979044431,0.51179624664879353,0.52000000000000002,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:20:00,0.39325842696629215,0.40301974448315914,0,0.3958762886597938,0.40651387213510259,0.40287769784172661,0.49203187250996006,0,0.49224035017906881,0.49319455564451553,0.49892933618843688,0.49146602212512785,0.43303121852970805,0.40999999999999992,0,0.4422583404619333,0.41357636706473916,0.44500846023688667,0.45756718528995749,0.44680145840238633,0,0.8506366616238028,0.29836363636363639,0,0.89524598310419112,0.23381818181818181,0,0.65718830781467441,0.1493886230728336,0,0.60539282781275661,1.0,0,0.82488479262672809,0.23670490093847757,0,0.075301204819277101,0.23998664886515356,0.1486404833836858,0.5426356589147312,0.22270742358078585,0,0.30978260869565172,0.35029802842732688,nan,0.35206326911607455,0.37151702786377722,0.37291545873712695,0.59075907590759258,0.0,0.52682313495389776,0.51134941912421805,0.51873684210526316,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:21:00,0.3878009630818619,0.39430894308943087,0,0.39278350515463917,0.41767189384800973,0.40184994861253853,0.49362549800796829,0,0.49025069637883018,0.48606241314890986,0.49678800856531058,0.48805429022961788,0.43856998992950658,0.41636363636363632,0,0.44568006843455937,0.41546197360150855,0.4467005076142132,0.45615275813295636,0.44713291349022211,0,0.84975416036308615,0.31163636363636366,0,0.8976975318866991,0.24172727272727274,0,0.52654603300855118,0.11323763955342903,0,0.52107856556255128,0.95590909090909093,0,0.83563748079877109,0.27928397636426833,0,0.072289156626506035,0.25483978638184246,0.2066465256797583,0.61240310077519355,0.15938864628820965,0,0.31159420289855055,0.32431606296805743,nan,0.31607031313412931,0.3854489164086688,0.33804770976559279,0.58415841584158734,0.0,0.52514668901927919,0.53172475424486143,0.5368421052631579,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,1.0,nan
2010-02-26 00:22:00,0.38812199036918149,0.39735772357723576,0,0.39690721649484534,0.39294330518697235,0.39020212401507365,0.49243027888446222,0,0.49224035017906881,0.48772811352530288,0.50107066381156318,0.49241424188900251,0.43504531722054385,0.41393939393939394,0,0.45594525235243799,0.40477686989314893,0.44500846023688667,0.45473833097595467,0.44680145840238633,0,0.84726424609178008,0.32290909090909087,0,0.89620672519463329,0.24354545454545454,0,0.55975343010538647,0.11961722488038273,0,0.6026553517656722,1.0,0,0.82918586789554527,0.24800139033715676,0,0.077309236947791155,0.25417222963951935,0.18549848942598185,0.26356589147286552,0.29694323144104778,0,0.32427536231884047,0.30169646950939938,nan,0.32550703872445397,0.37616099071207432,0.34883969739639431,0.61386138613861341,0.0,0.53730092204526403,0.54066130473637175,0.52631578947368418,0.0019157088122605383,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:23:00,0.38105939004815403,0.39314750290360045,0,0.3948453608247422,0.39806996381182147,0.3939705378554299,0.49681274900398414,0,0.49224035017906881,0.48465439017880968,0.50535331905781578,0.49114994887050306,0.43957703927492431,0.41878787878787882,0,0.44739093242087247,0.40540540540540521,0.44839255499153974,0.45544554455445579,0.44912164401723553,0,0.84603504790721173,0.33500000000000002,0,0.89729998343548112,0.25081818181818183,0,0.63730363889441199,0.14327485380116955,0,0.59321105940323016,1.0,0,0.82380952380952388,0.23044838373305526,0,0.075301204819277101,0.24465954606141521,0.16012084592145015,0.48062015503875805,0.38100436681222716,0,0.32246376811594163,0.33256915787864899,nan,0.3219567971598068,0.38080495356037158,0.34677241226980321,0.61386138613861341,0.0,0.539815590947192,0.52484361036639848,0.52084210526315788,0.0014367816091954036,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:24:00,0.37495987158908506,0.38719512195121958,0,0.39725085910652913,0.3857056694813028,0.38711887632750941,0.4948207171314743,0,0.4942300039793075,0.48494887864314429,0.50535331905781578,0.48667844194478033,0.43001007049345413,0.40878787878787876,0,0.44482463644140285,0.41483343808925222,0.45008460236886627,0.45544554455445579,0.45011600928074236,0,0.84357665153807337,0.34454545454545454,0,0.89501407984098036,0.25127272727272726,0,0.56412805726784476,0.12413609782030835,0,0.54352586914864498,1.0,0,0.8301075268817204,0.26034063260340634,0,0.073293172690763048,0.24616154873164217,0.18006042296072508,0.79069767441860761,0.27729257641921379,0,0.32246376811594163,0.31850832951245606,nan,0.31328587914356593,0.37074303405572756,0.33558698473177073,0.62706270627062866,0.0,0.53562447611064545,0.5232350312779267,0.53642105263157891,0.0014367816091954036,0.0,0.0,0.98076923076923073,nan,1.0,nan
2010-02-26 00:25:00,0.37560192616372401,0.38748548199767713,0,0.39209621993127147,0.37816646562123041,0.38711887632750941,0.4948207171314743,0,0.49263828093911677,0.4860716159134203,0.49250535331905798,0.4832109324161013,0.42497482376636447,0.40454545454545449,0,0.45081266039349871,0.41986172218730367,0.45177664974619297,0.45473833097595467,0.45210473980775606,0,0.83988905698436667,0.35299999999999998,0,0.89448401523935761,0.25445454545454543,0,0.51600715848081258,0.10871876661350341,0,0.58226115521489186,1.0,0,0.8301075268817204,0.25217240180743833,0,0.074297188755020102,0.25216955941255004,0.19154078549848941,0.52713178294573659,0.1899563318777294,0,0.32608695652173864,0.30796270823781136,nan,0.3216003613764773,0.37306501547987625,0.32695891659073978,0.61386138613861341,0.0,0.53897736797988272,0.54825737265415553,0.5423157894736842,0.0014367816091954036,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:26:00,0.37752808988764042,0.38864692218350749,0,0.38900343642611684,0.37364294330518705,0.38780404248030148,0.49840637450199232,0,0.49502586549940281,0.48159907236133737,0.47965738758029985,0.4821976387468625,0.42296072507552862,0.4021212121212121,0,0.46278870829769037,0.41860465116279055,0.45177664974619297,0.45403111739745411,0.45309910507126289,0,0.83743066061522975,0.36072727272727273,0,0.89319198277290035,0.25563636363636366,0,0.62954861801550765,0.13955342902711321,0,0.61374212975636455,1.0,0,0.82488479262672809,0.23548835592631215,0,0.073293172690763048,0.24365821094793055,0.16495468277945619,0.51162790697674188,0.19868995633187769,0,0.33061594202898542,0.29833409750878803,nan,0.31524451141829685,0.3916408668730651,0.37057897788453581,0.59405940594059758,0.0,0.5477787091366304,0.53252904378909738,0.52463157894736845,0.00095785440613026913,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
2010-02-26 00:27:00,0.37945425361155699,0.38966318234610914,0,0.38556701030927831,0.37786489746682755,0.38951695786228158,0.49322709163346606,0,0.49502586549940281,0.47861737665994863,0.4839400428265524,0.48478200241703079,0.4174219536757301,0.39727272727272728,0,0.45936698032506412,0.41169076052796971,0.45262267343485624,0.45332390381895354,0.45343056015909838,0,0.83434190620272342,0.36890909090909091,0,0.8903428855391754,0.25509090909090909,0,0.59753430105388694,0.13370547581073897,0,0.54297837393922799,0.99945454545454548,0,0.83440860215053769,0.28102189781021902,0,0.073293172690763048,0.25050066755674233,0.19758308157099697,0.60465116279069897,0.16266375545851544,0,0.31884057971014457,0.35014519333639005,nan,0.32322020320368716,0.35835913312693496,0.32511251000855917,0.58415841584158734,0.0,0.54274937133277457,0.51751563896336006,0.53557894736842104,0.00095785440613026913,0.0,0.0,0.98076923076923073,nan,1.0,nan
2010-02-26 00:28:00,0.38105939004815403,0.39198606271777003,0,0.38694158075601376,0.3835946924004825,0.38951695786228158,0.4948207171314743,0,0.4942300039793075,0.48230768522864265,0.47965738758029985,0.48292274797806078,0.41339375629405845,0.3924242424242424,0,0.45594525235243799,0.41294783155248282,0.45516074450084598,0.45473833097595467,0.45674511103745441,0,0.83251386787695458,0.37681818181818183,0,0.88855391750869672,0.25472727272727275,0,0.51362099821037877,0.11004784688995213,0,0.54640021899808366,1.0,0,0.838095238095238,0.28467153284671537,0,0.088353413654618462,0.26735647530040052,0.23323262839879152,0.43410852713178499,0.16703056768558958,0,0.32971014492753631,0.33363900351520714,nan,0.31663849294715923,0.32198142414860687,0.30858458267760014,0.62046204620462342,0.0,0.54526404023470243,0.54655942806076852,0.55242105263157892,0.00095785440613026913,0.0,0.0,0.98076923076923073,nan,0.98076923076923073,nan
